,created_at_date,search_query,searches,users
6382,2022-11-17,e321mx750,30,24
6383,2022-11-17,e419ac11,15,15
6384,2022-11-17,e426kh98,2,2
6385,2022-11-17,e557ox750,2,2
6386,2022-11-17,e582ob154,1,1
6387,2022-11-17,e839bh150,26,16
6388,2022-11-17,e923mo03,12,12
6389,2022-11-17,e945yy163,2,2
6390,2022-11-17,e954yh154,4,4
6391,2022-11-17,e985et124,16,16
6392,2022-11-17,h003ek178,5,5
6393,2022-11-17,h081ty93,80,56
6394,2022-11-17,h191yo26,136,117
6395,2022-11-17,h227kx62,16,11
6396,2022-11-17,h605ht102,7,2
6397,2022-11-17,h795ek47,13,12
6398,2022-11-17,k118ek18,4,4
6399,2022-11-17,k140hm198,27,25
6400,2022-11-17,k426ek199,3,3
6401,2022-11-17,k484kh98,5,2
6402,2022-11-17,k560bp799,28,6
6403,2022-11-17,k666op178,6,6
6404,2022-11-17,k784cy98,66,42
6405,2022-11-17,k828oh24,10,8
6406,2022-11-17,k894co178,3,3
6407,2022-11-17,m044hx777,4,4
6408,2022-11-17,m048pk198,2,2
6409,2022-11-17,m054yk47,15,10
6410,2022-11-17,m129ht98,7,4
6411,2022-11-17,m244ck38,1,1
6412,2022-11-17,m250op68,35,27
6413,2022-11-17,m460ho197,6,6
6414,2022-11-17,m482ke97,5,5
6415,2022-11-17,m629hb98,2,1
6416,2022-11-17,m663hx198,1,1
6417,2022-11-17,m666ka98,109,83
6418,2022-11-17,m707mm78,50,36
6419,2022-11-17,m719ep152,14,11
6420,2022-11-17,m973by78,8,6
6421,2022-11-17,o007my790,1,1
6422,2022-11-17,o190yo177,1,1
6423,2022-11-17,o219ty198,197,148
6424,2022-11-17,o312hk799,4,3
6425,2022-11-17,o386bt40,1,1
6426,2022-11-17,o543mc174,3,3
6427,2022-11-17,o581kp761,9,9
6428,2022-11-17,o658po799,2,2
6429,2022-11-17,o783bh790,847,570
6430,2022-11-17,o969am198,15,12
6431,2022-11-17,p176hh198,5,5
6432,2022-11-17,p282oe198,139,119
6433,2022-11-17,p423cp74,3,3
6434,2022-11-17,p444ky777,201,146
6435,2022-11-17,p536kh761,5,4
6436,2022-11-17,p556to799,13,13
6437,2022-11-17,p745hb198,6,6
6438,2022-11-17,p745mh102,51,42
6439,2022-11-17,p803ee56,6,6
6440,2022-11-17,t146yc56,580,372
6441,2022-11-17,t190yp98,20,17
6442,2022-11-17,t287at177,5,5
6443,2022-11-17,t522mm797,37,31
6444,2022-11-17,t531ka77,4,4
6445,2022-11-17,t532ey797,17,12
6446,2022-11-17,t621bc39,24,17
6447,2022-11-17,t790ek761,7,5
6448,2022-11-17,t834kx124,2,2
6449,2022-11-17,t949kt78,5,5
6450,2022-11-17,x035em193,9,6
6451,2022-11-17,x085ee98,21,15
6452,2022-11-17,x242ay797,6,4
6453,2022-11-17,x302ce98,2,2
6454,2022-11-17,x304ak152,3,3
6455,2022-11-17,x444bc197,10973,6691
6456,2022-11-17,x630om161,4,4
6457,2022-11-17,x645ph177,5,5
6458,2022-11-17,x920mb56,3,3
6459,2022-11-17,x922mm56,2,2
6460,2022-11-17,x947yk174,13,7
6461,2022-11-17,y090oe26,127,96
6462,2022-11-17,y455co750,25,23
6463,2022-11-17,y534ce24,3,3
6464,2022-11-17,y535ao47,34,31
6465,2022-11-17,y685yx174,1,1
6466,2022-11-17,y769aa178,48,45
6467,2022-11-18,a011ko790,1,1
6468,2022-11-18,a019pp186,8,7
6469,2022-11-18,a201ah761,5,5
6470,2022-11-18,a261ab198,18,17
6471,2022-11-18,a325bt198,136,104
6472,2022-11-18,a388xh122,16,13
6473,2022-11-18,a474ka159,1,1
6474,2022-11-18,a637bb178,9,7
6475,2022-11-18,a642ab136,214,157
6476,2022-11-18,a713bx790,108,94
6477,2022-11-18,a714ht38,1227,702
6478,2022-11-18,a894ep152,10,4
6479,2022-11-18,a988ao54,31,28
6480,2022-11-18,b144kh198,68,28
6481,2022-11-18,b144ko147,3,3
6482,2022-11-18,b166pe750,13,12
6483,2022-11-18,b306ab797,69,59
6484,2022-11-18,b450yk24,24,21
6485,2022-11-18,b666mp66,530,401
6486,2022-11-18,b772ay05,1,1
6487,2022-11-18,b795mc156,3,1
6488,2022-11-18,b944hx190,76,29
6489,2022-11-18,c025ex797,22,18
6490,2022-11-18,c060cp78,8,3
6491,2022-11-18,c491ab797,35,9
6492,2022-11-18,c579bc154,7,7
6493,2022-11-18,c610pp39,150,139
6494,2022-11-18,c815mp09,115,80
6495,2022-11-18,c830bm797,7,5
6496,2022-11-18,c982ec150,1,1
6497,2022-11-18,e015mt51,6,6
6498,2022-11-18,e100pe61,2,2
6499,2022-11-18,e184ph40,40,28
6500,2022-11-18,e321mx750,17,10
6501,2022-11-18,e354yp777,3,1
6502,2022-11-18,e419ac11,13,11
6503,2022-11-18,e426kh98,4,4
6504,2022-11-18,e557ox750,1,1
6505,2022-11-18,e839bh150,26,22
6506,2022-11-18,e923mo03,7,7
6507,2022-11-18,e954yh154,3,3
6508,2022-11-18,e985et124,9,6
6509,2022-11-18,h003ek178,1,1
6510,2022-11-18,h081ty93,75,54
6511,2022-11-18,h191yo26,128,103
6512,2022-11-18,h227kx62,10,8
6513,2022-11-18,h605ht102,5,5
6514,2022-11-18,h795ek47,6,6
6515,2022-11-18,k090mo777,2,2
6516,2022-11-18,k118ek18,6,6
6517,2022-11-18,k140hm198,70,53
6518,2022-11-18,k426ek199,1,1
6519,2022-11-18,k484kh98,2,2
6520,2022-11-18,k560bp799,27,5
6521,2022-11-18,k666op178,5,5
6522,2022-11-18,k684mx150,1,1
6523,2022-11-18,k725xc73,1,1
6524,2022-11-18,k784cy98,75,49
6525,2022-11-18,k828oh24,9,9
6526,2022-11-18,k894co178,8,6
6527,2022-11-18,m044hx777,3,2
6528,2022-11-18,m048pk198,3,3
6529,2022-11-18,m054yk47,18,10
6530,2022-11-18,m129ht98,12,10
6531,2022-11-18,m244ck38,5,5
6532,2022-11-18,m250op68,24,23
6533,2022-11-18,m460ho197,2,1
6534,2022-11-18,m482ke97,10,8
6535,2022-11-18,m663hx198,1,1
6536,2022-11-18,m666ka98,145,112
6537,2022-11-18,m707mm78,90,48
6538,2022-11-18,m719ep152,11,11
6539,2022-11-18,m973by78,7,6
6540,2022-11-18,o219ty198,155,115
6541,2022-11-18,o312hk799,2,2
6542,2022-11-18,o543mc174,1,1
6543,2022-11-18,o581kp761,16,15
6544,2022-11-18,o658po799,1,1
6545,2022-11-18,o783bh790,925,668
6546,2022-11-18,o969am198,12,10
6547,2022-11-18,p176hh198,3,3
6548,2022-11-18,p282oe198,105,94
6549,2022-11-18,p423cp74,8,8
6550,2022-11-18,p444ky777,536,437
6551,2022-11-18,p536kh761,11,10
6552,2022-11-18,p556to799,8,4
6553,2022-11-18,p745hb198,13,8
6554,2022-11-18,p745mh102,65,58
6555,2022-11-18,p803ee56,5,3
6556,2022-11-18,t146yc56,627,415
6557,2022-11-18,t190yp98,28,18
6558,2022-11-18,t287at177,8,8
6559,2022-11-18,t522mm797,42,41
6560,2022-11-18,t531ka77,3,3
6561,2022-11-18,t532ey797,12,8
6562,2022-11-18,t621bc39,19,15
6563,2022-11-18,t790ek761,8,8
6564,2022-11-18,t834kx124,2,1
6565,2022-11-18,t949kt78,10,6
6566,2022-11-18,x035em193,9,8
6567,2022-11-18,x085ee98,28,20
6568,2022-11-18,x242ay797,7,5
6569,2022-11-18,x302ce98,3,3
6570,2022-11-18,x304ak152,4,4
6571,2022-11-18,x444bc197,7115,4325
6572,2022-11-18,x630om161,4,4
6573,2022-11-18,x645ph177,10,8
6574,2022-11-18,x920mb56,1,1
6575,2022-11-18,x922mm56,2,1
6576,2022-11-18,x947yk174,4,4
6577,2022-11-18,y090oe26,141,92
6578,2022-11-18,y150op77,1,1
6579,2022-11-18,y199yc777,1,1
6580,2022-11-18,y455co750,33,25
6581,2022-11-18,y534ce24,5,5
6582,2022-11-18,y535ao47,39,23
6583,2022-11-18,y685yx174,2,2
6584,2022-11-18,y769aa178,41,41
6585,2022-11-19,a011ko790,1,1
6586,2022-11-19,a019pp186,7,7
6587,2022-11-19,a201ah761,3,3
6588,2022-11-19,a261ab198,21,18
6589,2022-11-19,a325bt198,49,32
6590,2022-11-19,a388xh122,32,26
6591,2022-11-19,a474ka159,2,2
6592,2022-11-19,a637bb178,20,19
6593,2022-11-19,a642ab136,203,134
6594,2022-11-19,a713bx790,109,96
6595,2022-11-19,a714ht38,1258,845
6596,2022-11-19,a894ep152,5,5
6597,2022-11-19,a988ao54,23,21
6598,2022-11-19,b144kh198,56,23
6599,2022-11-19,b144ko147,4,3
6600,2022-11-19,b166pe750,20,20
6601,2022-11-19,b306ab797,68,54
6602,2022-11-19,b450yk24,30,28
6603,2022-11-19,b666mp66,416,294
6604,2022-11-19,b772ay05,1,1
6605,2022-11-19,b944hx190,82,28
6606,2022-11-19,c025ex797,17,16
6607,2022-11-19,c060cp78,9,8
6608,2022-11-19,c491ab797,25,3
6609,2022-11-19,c579bc154,6,4
6610,2022-11-19,c610pp39,171,149
6611,2022-11-19,c815mp09,82,63
6612,2022-11-19,c830bm797,4,4
6613,2022-11-19,e015mt51,7,7
6614,2022-11-19,e100pe61,5,4
6615,2022-11-19,e184ph40,39,28
6616,2022-11-19,e321mx750,11,11
6617,2022-11-19,e419ac11,9,8
6618,2022-11-19,e426kh98,4,4
6619,2022-11-19,e839bh150,34,26
6620,2022-11-19,e923mo03,1,1
6621,2022-11-19,e945yy163,1,1
6622,2022-11-19,e954yh154,3,2
6623,2022-11-19,e985et124,15,10
6624,2022-11-19,h003ek178,3,3
6625,2022-11-19,h081ty93,107,76
6626,2022-11-19,h191yo26,134,108
6627,2022-11-19,h227kx62,8,6
6628,2022-11-19,h605ht102,3,3
6629,2022-11-19,h795ek47,10,10
6630,2022-11-19,k090mo777,2,2
6631,2022-11-19,k118ek18,7,4
6632,2022-11-19,k140hm198,26,21
6633,2022-11-19,k426ek199,3,3
6634,2022-11-19,k484kh98,3,2
6635,2022-11-19,k560bp799,30,6
6636,2022-11-19,k666op178,1,1
6637,2022-11-19,k684mx150,2,1
6638,2022-11-19,k725xc73,6,6
6639,2022-11-19,k784cy98,45,32
6640,2022-11-19,k828oh24,8,8
6641,2022-11-19,k894co178,8,8
6642,2022-11-19,m044hx777,5,4
6643,2022-11-19,m048pk198,2,2
6644,2022-11-19,m054yk47,21,17
6645,2022-11-19,m129ht98,16,15
6646,2022-11-19,m244ck38,9,7
6647,2022-11-19,m250op68,33,24
6648,2022-11-19,m460ho197,1,1
6649,2022-11-19,m482ke97,7,7
6650,2022-11-19,m666ka98,134,109
6651,2022-11-19,m707mm78,60,56
6652,2022-11-19,m719ep152,18,12
6653,2022-11-19,m973by78,17,16
6654,2022-11-19,o219ty198,153,122
6655,2022-11-19,o312hk799,3,1
6656,2022-11-19,o543mc174,3,2
6657,2022-11-19,o581kp761,4,4
6658,2022-11-19,o658po799,1,1
6659,2022-11-19,o783bh790,967,690
6660,2022-11-19,o969am198,14,13
6661,2022-11-19,p282oe198,164,146
6662,2022-11-19,p423cp74,8,8
6663,2022-11-19,p444ky777,341,272
6664,2022-11-19,p461eo51,1,1
6665,2022-11-19,p536kh761,6,6
6666,2022-11-19,p556to799,5,4
6667,2022-11-19,p745hb198,10,7
6668,2022-11-19,p745mh102,48,41
6669,2022-11-19,p803ee56,2,2
6670,2022-11-19,t146yc56,785,534
6671,2022-11-19,t190yp98,11,10
6672,2022-11-19,t287at177,2,2
6673,2022-11-19,t522mm797,46,40
6674,2022-11-19,t531ka77,1,1
6675,2022-11-19,t532ey797,12,8
6676,2022-11-19,t621bc39,23,16
6677,2022-11-19,t790ek761,4,4
6678,2022-11-19,t949kt78,8,8
6679,2022-11-19,x035em193,6,5
6680,2022-11-19,x085ee98,17,15
6681,2022-11-19,x242ay797,11,7
6682,2022-11-19,x302ce98,7,4
6683,2022-11-19,x304ak152,1,1
6684,2022-11-19,x444bc197,5649,3490
6685,2022-11-19,x630om161,10,10
6686,2022-11-19,x645ph177,3,3
6687,2022-11-19,x920mb56,3,3
6688,2022-11-19,x922mm56,1,1
6689,2022-11-19,x947yk174,5,5
6690,2022-11-19,y090oe26,107,86
6691,2022-11-19,y199yc777,1,1
6692,2022-11-19,y455co750,31,28
6693,2022-11-19,y534ce24,6,6
6694,2022-11-19,y535ao47,39,21
6695,2022-11-19,y685yx174,1,1
6696,2022-11-19,y769aa178,57,52
6697,2022-11-20,a011ko790,1,1
6698,2022-11-20,a019pp186,6,5
6699,2022-11-20,a201ah761,1,1
6700,2022-11-20,a261ab198,19,19
6701,2022-11-20,a325bt198,31,24
6702,2022-11-20,a388xh122,29,26
6703,2022-11-20,a637bb178,16,13
6704,2022-11-20,a642ab136,219,144
6705,2022-11-20,a713bx790,115,106
6706,2022-11-20,a714ht38,1397,870
6707,2022-11-20,a894ep152,5,5
6708,2022-11-20,a988ao54,24,23
6709,2022-11-20,b144kh198,54,18
6710,2022-11-20,b166pe750,12,12
6711,2022-11-20,b306ab797,78,63
6712,2022-11-20,b450yk24,47,38
6713,2022-11-20,b666mp66,372,250
6714,2022-11-20,b772ay05,2,2
6715,2022-11-20,b795mc156,4,3
6716,2022-11-20,b944hx190,113,39
6717,2022-11-20,c025ex797,15,10
6718,2022-11-20,c060cp78,7,7
6719,2022-11-20,c491ab797,30,4
6720,2022-11-20,c579bc154,9,6
6721,2022-11-20,c610pp39,162,141
6722,2022-11-20,c815mp09,90,74
6723,2022-11-20,c830bm797,5,5
6724,2022-11-20,c982ec150,2,1
6725,2022-11-20,e015mt51,10,9
6726,2022-11-20,e100pe61,5,4
6727,2022-11-20,e184ph40,41,29
6728,2022-11-20,e321mx750,16,11
6729,2022-11-20,e354yp777,1,1
6730,2022-11-20,e419ac11,11,11
6731,2022-11-20,e426kh98,3,1
6732,2022-11-20,e557ox750,1,1
6733,2022-11-20,e839bh150,40,29
6734,2022-11-20,e923mo03,7,4
6735,2022-11-20,e945yy163,1,1
6736,2022-11-20,e954yh154,2,2
6737,2022-11-20,e985et124,7,7
6738,2022-11-20,h003ek178,10,9
6739,2022-11-20,h081ty93,97,71
6740,2022-11-20,h191yo26,146,124
6741,2022-11-20,h227kx62,8,7
6742,2022-11-20,h605ht102,13,3
6743,2022-11-20,h795ek47,16,16
6744,2022-11-20,k118ek18,4,3
6745,2022-11-20,k140hm198,42,31
6746,2022-11-20,k426ek199,1,1
6747,2022-11-20,k484kh98,1,1
6748,2022-11-20,k560bp799,30,6
6749,2022-11-20,k666op178,7,3
6750,2022-11-20,k684mx150,3,2
6751,2022-11-20,k725xc73,5,5
6752,2022-11-20,k784cy98,55,40
6753,2022-11-20,k828oh24,6,6
6754,2022-11-20,k894co178,5,4
6755,2022-11-20,m044hx777,1,1
6756,2022-11-20,m048pk198,4,2
6757,2022-11-20,m054yk47,15,8
6758,2022-11-20,m129ht98,11,10
6759,2022-11-20,m244ck38,9,8
6760,2022-11-20,m250op68,25,19
6761,2022-11-20,m460ho197,3,2
6762,2022-11-20,m482ke97,4,4
6763,2022-11-20,m663hx198,2,2
6764,2022-11-20,m666ka98,141,106
6765,2022-11-20,m707mm78,69,55
6766,2022-11-20,m719ep152,18,15
6767,2022-11-20,m973by78,8,6
6768,2022-11-20,o219ty198,174,125
6769,2022-11-20,o543mc174,3,1
6770,2022-11-20,o581kp761,1,1
6771,2022-11-20,o658po799,1,1
6772,2022-11-20,o783bh790,1183,840
6773,2022-11-20,o969am198,10,10
6774,2022-11-20,p176hh198,3,3
6775,2022-11-20,p282oe198,128,111
6776,2022-11-20,p423cp74,8,8
6777,2022-11-20,p444ky777,186,151
6778,2022-11-20,p536kh761,5,5
6779,2022-11-20,p556to799,13,6
6780,2022-11-20,p745hb198,19,17
6781,2022-11-20,p745mh102,69,44
6782,2022-11-20,p803ee56,1,1
6783,2022-11-20,t146yc56,850,567
6784,2022-11-20,t190yp98,17,11
6785,2022-11-20,t287at177,9,9
6786,2022-11-20,t522mm797,52,46
6787,2022-11-20,t531ka77,1,1
6788,2022-11-20,t532ey797,10,8
6789,2022-11-20,t621bc39,20,19
6790,2022-11-20,t790ek761,4,4
6791,2022-11-20,t834kx124,1,1
6792,2022-11-20,t949kt78,9,8
6793,2022-11-20,x035em193,4,2
6794,2022-11-20,x085ee98,25,18
6795,2022-11-20,x242ay797,9,6
6796,2022-11-20,x302ce98,5,5
6797,2022-11-20,x304ak152,2,2
6798,2022-11-20,x444bc197,3980,2539
6799,2022-11-20,x630om161,5,5
6800,2022-11-20,x645ph177,2,2
6801,2022-11-20,x920mb56,8,8
6802,2022-11-20,x947yk174,9,7
6803,2022-11-20,y090oe26,115,95
6804,2022-11-20,y199yc777,1,1
6805,2022-11-20,y455co750,24,24
6806,2022-11-20,y534ce24,4,4
6807,2022-11-20,y535ao47,46,32
6808,2022-11-20,y685yx174,9,7
6809,2022-11-20,y769aa178,65,59
6810,2022-11-21,a019pp186,3,3
6811,2022-11-21,a201ah761,10,10
6812,2022-11-21,a261ab198,30,27
6813,2022-11-21,a307hk156,2,2
6814,2022-11-21,a325bt198,21,19
6815,2022-11-21,a388xh122,23,20
6816,2022-11-21,a474ka159,1,1
6817,2022-11-21,a637bb178,13,10
6818,2022-11-21,a642ab136,172,126
6819,2022-11-21,a713bx790,133,118
6820,2022-11-21,a714ht38,1225,799
6821,2022-11-21,a894ep152,3,3
6822,2022-11-21,a988ao54,21,21
6823,2022-11-21,b144kh198,46,31
6824,2022-11-21,b144ko147,3,3
6825,2022-11-21,b166pe750,23,16
6826,2022-11-21,b306ab797,89,71
6827,2022-11-21,b450yk24,56,50
6828,2022-11-21,b666mp66,345,218
6829,2022-11-21,b772ay05,2,2
6830,2022-11-21,b795mc156,4,3
6831,2022-11-21,b944hx190,96,35
6832,2022-11-21,c025ex797,15,13
6833,2022-11-21,c060cp78,9,4
6834,2022-11-21,c491ab797,11,1
6835,2022-11-21,c579bc154,23,15
6836,2022-11-21,c610pp39,159,143
6837,2022-11-21,c815mp09,99,76
6838,2022-11-21,c830bm797,3,3
6839,2022-11-21,e015mt51,62,49
6840,2022-11-21,e100pe61,4,2
6841,2022-11-21,e184ph40,32,23
6842,2022-11-21,e321mx750,28,14
6843,2022-11-21,e354yp777,1,1
6844,2022-11-21,e419ac11,9,7
6845,2022-11-21,e426kh98,5,5
6846,2022-11-21,e557ox750,2,2
6847,2022-11-21,e839bh150,74,57
6848,2022-11-21,e923mo03,3,3
6849,2022-11-21,e945yy163,1,1
6850,2022-11-21,e954yh154,6,6
6851,2022-11-21,e985et124,13,7
6852,2022-11-21,h003ek178,6,5
6853,2022-11-21,h081ty93,85,71
6854,2022-11-21,h191yo26,123,107
6855,2022-11-21,h227kx62,14,10
6856,2022-11-21,h605ht102,18,6
6857,2022-11-21,h795ek47,16,13
6858,2022-11-21,k090mo777,2,2
6859,2022-11-21,k118ek18,2,2
6860,2022-11-21,k140hm198,29,28
6861,2022-11-21,k426ek199,2,1
6862,2022-11-21,k484kh98,3,3
6863,2022-11-21,k560bp799,16,8
6864,2022-11-21,k666op178,5,2
6865,2022-11-21,k725xc73,2,2
6866,2022-11-21,k784cy98,48,32
6867,2022-11-21,k828oh24,7,5
6868,2022-11-21,k894co178,1,1
6869,2022-11-21,m044hx777,2,2
6870,2022-11-21,m054yk47,18,15
6871,2022-11-21,m129ht98,33,15
6872,2022-11-21,m244ck38,5,5
6873,2022-11-21,m250op68,24,18
6874,2022-11-21,m260kh18,1,1
6875,2022-11-21,m460ho197,4,2
6876,2022-11-21,m482ke97,3,3
6877,2022-11-21,m666ka98,135,108
6878,2022-11-21,m707mm78,55,43
6879,2022-11-21,m719ep152,12,12
6880,2022-11-21,m973by78,10,8
6881,2022-11-21,o219ty198,146,107
6882,2022-11-21,o312hk799,1,1
6883,2022-11-21,o386bt40,2,2
6884,2022-11-21,o543mc174,1,1
6885,2022-11-21,o581kp761,3,3
6886,2022-11-21,o658po799,2,2
6887,2022-11-21,o783bh790,1224,856
6888,2022-11-21,o969am198,20,20
6889,2022-11-21,p176hh198,2,2
6890,2022-11-21,p282oe198,134,110
6891,2022-11-21,p423cp74,7,7
6892,2022-11-21,p444ky777,208,163
6893,2022-11-21,p536kh761,9,8
6894,2022-11-21,p556to799,5,5
6895,2022-11-21,p745hb198,14,9
6896,2022-11-21,p745mh102,102,70
6897,2022-11-21,p803ee56,2,2
6898,2022-11-21,t146yc56,701,481
6899,2022-11-21,t190yp98,30,19
6900,2022-11-21,t287at177,12,11
6901,2022-11-21,t522mm797,43,37
6902,2022-11-21,t531ka77,1,1
6903,2022-11-21,t532ey797,5,5
6904,2022-11-21,t621bc39,16,14
6905,2022-11-21,t790ek761,10,7
6906,2022-11-21,t949kt78,15,9
6907,2022-11-21,x035em193,7,4
6908,2022-11-21,x085ee98,27,14
6909,2022-11-21,x242ay797,6,6
6910,2022-11-21,x302ce98,8,7
6911,2022-11-21,x304ak152,3,3
6912,2022-11-21,x444bc197,2452,1475
6913,2022-11-21,x630om161,4,4
6914,2022-11-21,x645ph177,7,4
6915,2022-11-21,x920mb56,4,4
6916,2022-11-21,x922mm56,4,2
6917,2022-11-21,x947yk174,6,6
6918,2022-11-21,y090oe26,107,75
6919,2022-11-21,y455co750,18,14
6920,2022-11-21,y534ce24,4,4
6921,2022-11-21,y535ao47,44,26
6922,2022-11-21,y685yx174,2,2
6923,2022-11-21,y769aa178,49,46
6924,2022-11-22,a011ko790,1,1
6925,2022-11-22,a019pp186,7,6
6926,2022-11-22,a201ah761,1,1
6927,2022-11-22,a261ab198,21,21
6928,2022-11-22,a307hk156,1,1
6929,2022-11-22,a325bt198,18,18
6930,2022-11-22,a388xh122,22,17
6931,2022-11-22,a474ka159,4,3
6932,2022-11-22,a637bb178,12,10
6933,2022-11-22,a642ab136,197,143
6934,2022-11-22,a713bx790,113,98
6935,2022-11-22,a714ht38,1185,722
6936,2022-11-22,a894ep152,4,4
6937,2022-11-22,a988ao54,28,20
6938,2022-11-22,b144kh198,26,22
6939,2022-11-22,b144ko147,3,3
6940,2022-11-22,b166pe750,10,10
6941,2022-11-22,b306ab797,86,74
6942,2022-11-22,b450yk24,42,38
6943,2022-11-22,b666mp66,276,192
6944,2022-11-22,b944hx190,97,29
6945,2022-11-22,c025ex797,12,9
6946,2022-11-22,c060cp78,11,9
6947,2022-11-22,c579bc154,15,9
6948,2022-11-22,c610pp39,134,121
6949,2022-11-22,c815mp09,93,73
6950,2022-11-22,c830bm797,5,5
6951,2022-11-22,c982ec150,2,2
6952,2022-11-22,e015mt51,81,54
6953,2022-11-22,e040xk196,1,1
6954,2022-11-22,e100pe61,6,6
6955,2022-11-22,e184ph40,49,36
6956,2022-11-22,e321mx750,55,33
6957,2022-11-22,e354yp777,1,1
6958,2022-11-22,e419ac11,13,12
6959,2022-11-22,e426kh98,4,4
6960,2022-11-22,e557ox750,6,4
6961,2022-11-22,e582ob154,1,1
6962,2022-11-22,e839bh150,46,38
6963,2022-11-22,e923mo03,3,3
6964,2022-11-22,e945yy163,1,1
6965,2022-11-22,e985et124,12,9
6966,2022-11-22,h003ek178,3,3
6967,2022-11-22,h081ty93,114,91
6968,2022-11-22,h191yo26,132,102
6969,2022-11-22,h227kx62,12,12
6970,2022-11-22,h605ht102,2,2
6971,2022-11-22,h795ek47,14,14
6972,2022-11-22,k118ek18,8,5
6973,2022-11-22,k140hm198,53,38
6974,2022-11-22,k426ek199,1,1
6975,2022-11-22,k484kh98,1,1
6976,2022-11-22,k560bp799,9,8
6977,2022-11-22,k666op178,1,1
6978,2022-11-22,k725xc73,5,5
6979,2022-11-22,k784cy98,46,34
6980,2022-11-22,k828oh24,6,6
6981,2022-11-22,k894co178,3,2
6982,2022-11-22,m044hx777,4,4
6983,2022-11-22,m054yk47,12,9
6984,2022-11-22,m129ht98,7,7
6985,2022-11-22,m244ck38,9,5
6986,2022-11-22,m250op68,19,17
6987,2022-11-22,m460ho197,4,4
6988,2022-11-22,m482ke97,4,4
6989,2022-11-22,m629hb98,1,1
6990,2022-11-22,m666ka98,145,104
6991,2022-11-22,m707mm78,43,33
6992,2022-11-22,m719ep152,18,10
6993,2022-11-22,m973by78,12,8
6994,2022-11-22,o219ty198,140,108
6995,2022-11-22,o312hk799,3,3
6996,2022-11-22,o543mc174,4,2
6997,2022-11-22,o581kp761,6,5
6998,2022-11-22,o658po799,2,2
6999,2022-11-22,o783bh790,1240,887
7000,2022-11-22,o969am198,10,10
7001,2022-11-22,p176hh198,1,1
7002,2022-11-22,p282oe198,115,98
7003,2022-11-22,p423cp74,4,4
7004,2022-11-22,p444ky777,226,176
7005,2022-11-22,p536kh761,13,12
7006,2022-11-22,p556to799,7,7
7007,2022-11-22,p745hb198,10,9
7008,2022-11-22,p745mh102,76,49
7009,2022-11-22,p803ee56,5,4
7010,2022-11-22,t146yc56,693,431
7011,2022-11-22,t190yp98,19,16
7012,2022-11-22,t287at177,5,5
7013,2022-11-22,t522mm797,50,42
7014,2022-11-22,t531ka77,3,3
7015,2022-11-22,t532ey797,6,6
7016,2022-11-22,t621bc39,16,12
7017,2022-11-22,t790ek761,4,3
7018,2022-11-22,t834kx124,2,2
7019,2022-11-22,t949kt78,11,7
7020,2022-11-22,x035em193,4,3
7021,2022-11-22,x085ee98,20,11
7022,2022-11-22,x242ay797,7,5
7023,2022-11-22,x302ce98,5,5
7024,2022-11-22,x304ak152,2,2
7025,2022-11-22,x444bc197,2344,1479
7026,2022-11-22,x630om161,2,2
7027,2022-11-22,x645ph177,3,3
7028,2022-11-22,x920mb56,4,4
7029,2022-11-22,x922mm56,2,2
7030,2022-11-22,x947yk174,6,6
7031,2022-11-22,y090oe26,104,88
7032,2022-11-22,y150op77,1,1
7033,2022-11-22,y455co750,23,18
7034,2022-11-22,y534ce24,6,6
7035,2022-11-22,y535ao47,29,21
7036,2022-11-22,y769aa178,29,25
7037,2022-11-23,a019pp186,3,3
7038,2022-11-23,a201ah761,2,2
7039,2022-11-23,a261ab198,26,23
7040,2022-11-23,a325bt198,11,10
7041,2022-11-23,a388xh122,23,23
7042,2022-11-23,a637bb178,13,13
7043,2022-11-23,a642ab136,141,105
7044,2022-11-23,a713bx790,91,81
7045,2022-11-23,a714ht38,1203,717
7046,2022-11-23,a894ep152,6,6
7047,2022-11-23,a988ao54,27,22
7048,2022-11-23,b144kh198,20,19
7049,2022-11-23,b144ko147,8,6
7050,2022-11-23,b166pe750,14,13
7051,2022-11-23,b306ab797,87,70
7052,2022-11-23,b450yk24,58,53
7053,2022-11-23,b666mp66,261,176
7054,2022-11-23,b772ay05,1,1
7055,2022-11-23,b944hx190,109,30
7056,2022-11-23,c025ex797,19,17
7057,2022-11-23,c060cp78,4,4
7058,2022-11-23,c491ab797,4,4
7059,2022-11-23,c579bc154,16,14
7060,2022-11-23,c610pp39,113,104
7061,2022-11-23,c815mp09,120,92
7062,2022-11-23,c830bm797,3,3
7063,2022-11-23,c982ec150,1,1
7064,2022-11-23,e015mt51,19,17
7065,2022-11-23,e040xk196,1,1
7066,2022-11-23,e100pe61,5,5
7067,2022-11-23,e184ph40,44,36
7068,2022-11-23,e321mx750,110,46
7069,2022-11-23,e419ac11,9,8
7070,2022-11-23,e426kh98,3,3
7071,2022-11-23,e839bh150,68,48
7072,2022-11-23,e923mo03,7,6
7073,2022-11-23,e954yh154,4,4
7074,2022-11-23,e985et124,14,8
7075,2022-11-23,h003ek178,3,3
7076,2022-11-23,h081ty93,121,104
7077,2022-11-23,h191yo26,143,121
7078,2022-11-23,h227kx62,16,13
7079,2022-11-23,h605ht102,2,2
7080,2022-11-23,h795ek47,14,14
7081,2022-11-23,k090mo777,1,1
7082,2022-11-23,k118ek18,4,4
